CI ID,Node IP Address,Node Hostname,Resource IP Address,Resource Name,Operational Status,Resource Type,Resource Description,Resource Alias,Poll Period,Polling,Tags,Bandwidth Configured,Link Id,Link Name,Link Mode,ISP Name,Link Bundle Name,Link Bundle Capacity (Mbps),Requesters
"""130921886477511037066""",10.207.16.4,PTA_KONNI_switch.federalbank.co.in,10.207.16.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130921886477511037080""",10.207.16.4,PTA_KONNI_switch.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988074866648289328""",10.207.21.4,PTA_PANDALAM_switch.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988074866648289338""",10.207.21.4,PTA_PANDALAM_switch.federalbank.co.in,,Gi1/0/10,UP,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988074866648289356""",10.207.21.4,PTA_PANDALAM_switch.federalbank.co.in,,Gi1/0/19,UP,Ethernet,GigabitEthernet1/0/19,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289238644408455442""",10.207.12.4,PTA_ELANTHOOR_switch.federalbank.co.in,10.207.12.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289238644408455460""",10.207.12.4,PTA_ELANTHOOR_switch.federalbank.co.in,,Gi1/0/6,DOWN,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""131206478176696930886""",10.207.254.38,PTA_KUZHIKALA_SEC.federalbank.co.in,10.207.38.3,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Airtel,,,,Secondary,,,,
"""110134296165160587842""",10.207.254.31,PTA-VARIPURAM-SEC.federalbank.co.in,10.207.31.1;10.207.31.3,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Railtel,,,,Secondary,,,,
"""127438894380933451928""",10.207.254.40,PTA_NEDUNGADAPALLY_SEC.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Secondary,,,,
"""126917532621072241004""",10.207.254.46,PTA_THANNITHODE_SEC.federalbank.co.in,10.237.2.194,Gi0/1,UP,Ethernet,GigabitEthernet0/1,\---- VODAFONE 4 Mbps ---,300,Enabled,Vodafone,,,,Secondary,,,,
"""128880590078371434565""",10.207.254.36,PTA_KOODAL_SEC.federalbank.co.in,10.207.36.3,BV1,UP,Ethernet,BVI1,*** LAN ***,300,Enabled,Vodafone,,,,Secondary,,,,
"""130935190562838417914""",10.207.254.47,PTA_THONIPUZHA_SEC.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,*** LAN ***,300,Enabled,,,,,Secondary,,,,
"""131206835941298671650""",10.207.254.48,PTA_VALAKUZHY_SEC.federalbank.co.in,10.235.6.58,Gi0/1,UP,Ethernet,GigabitEthernet0/1,\--- SIFY 4 Mbps ---,300,Enabled,Sify,,,,Secondary,,,,
"""128988074866648289498""",10.207.254.56,PTA-THOTTABHAGOM-SEC.federalbank.co.in,10.207.56.3,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Airtel,,,,Secondary,,,,
"""131256919212413686026""",10.207.254.71,PTA-THELLIYOOR-SEC.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Secondary,,,,
"""128988074866648289532""",10.207.27.4,PTA_ATHIKAYAM_switch.federalbank.co.in,10.207.27.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988074866648289552""",10.207.27.4,PTA_ATHIKAYAM_switch.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988074866648289564""",10.207.27.4,PTA_ATHIKAYAM_switch.federalbank.co.in,,Gi1/0/13,UP,Ethernet,GigabitEthernet1/0/13,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289238644408455584""",10.207.26.4,PTA_ARATTUPUZHA_SW.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289238644408455596""",10.207.26.4,PTA_ARATTUPUZHA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""131206835941298671709""",10.207.28.4,PTA_AZHIYIDATHUCHIRA_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""131206835941298671725""",10.207.28.4,PTA_AZHIYIDATHUCHIRA_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935190562838417957""",10.207.33.4,PTA_KADAMINETTA_SW.federalbank.co.in,10.207.33.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130759717445409182214""",10.208.23.4,MB_BARODA_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,\---UPLINK TO SW2(.240)---,300,Enabled,,,,,Primary,,,,
"""130759717445409182250""",10.208.254.32,MB-AHMADABAD-SEC.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Primary,,,,
"""129311323813313515618""",10.208.28.4,MB_PANAJI_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,STRING:,300,Enabled,,,,,Primary,,,,
"""130289677881318576530""",10.208.32.240,MB_AHMEDABAD_SW01.federalbank.co.in,,Gi1/0/1,DOWN,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""123352471391486087749""",10.208.36.4,MB_RAIPUR_SW.federalbank.co.in,,Gi1/0/12,DOWN,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""123352471391486087761""",10.208.36.4,MB_RAIPUR_SW.federalbank.co.in,,Gi1/0/18,DOWN,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""127438894381201887379""",10.208.50.4,MB_SINHAGAD_SW.federalbank.co.in,,Gi1/0/10,UP,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Primary,,,,
"""130289677881587011622""",10.208.42.4,MB_BHAVANAGAR_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""130759980120508731407""",10.208.54.4,MB_PONDA_SW.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""123352471391486088029""",10.208.55.4,MB_CHINCHVAD_SWITCH.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,\--- SDWAN PRI --,300,Enabled,,,,,Primary,,,,
"""131256984513901761280""",10.208.49.4,MB_KOTHRUD_SW.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Primary,,,,
"""131256984513901761292""",10.208.49.4,MB_KOTHRUD_SW.federalbank.co.in,,Gi1/0/11,UP,Ethernet,GigabitEthernet1/0/11,STRING:,300,Enabled,,,,,Secondary,,,,
"""131256984513901761300""",10.208.49.4,MB_KOTHRUD_SW.federalbank.co.in,,Gi1/0/15,UP,Ethernet,GigabitEthernet1/0/15,STRING:,300,Enabled,,,,,Primary,,,,
"""131256984513901761314""",10.208.49.4,MB_KOTHRUD_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,\--- BSNL 4 Mbps ---,300,Enabled,,,,,Primary,,,,
"""130289707275001008130""",10.208.57.4,MB_AHEMADNAGAR_SW.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,\--- BSNL 4 Mbps ---,300,Enabled,,,,,Primary,,,,
"""130289707275001008134""",10.208.57.4,MB_AHEMADNAGAR_SW.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289707275001008140""",10.208.57.4,MB_AHEMADNAGAR_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289707275001008158""",10.208.57.4,MB_AHEMADNAGAR_SW.federalbank.co.in,,Gi1/0/17,UP,Ethernet,GigabitEthernet1/0/17,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489524""",10.208.58.4,MB_ULLASNAGAR_SW.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935627942980489540""",10.208.58.4,MB_ULLASNAGAR_SW.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988128802847592527""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-2006,DOWN,Ethernet,01-01-2006,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988128802847592539""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-2012,DOWN,Ethernet,01-01-2012,STRING:,300,Enabled,,,,,Primary,,,,
"""128988128802847592549""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-2017,DOWN,Ethernet,01-01-2017,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988128802847592561""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-2023,DOWN,Ethernet,01-01-2023,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950366298113""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-2028,DOWN,Ethernet,01-01-2028,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950366298117""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-1930,DOWN,Ethernet,01-01-1930,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950366298151""",10.208.64.4,MB-AHAMDABAD-CREDIT-HUB-SW,,01-01-1947,UP,Ethernet,01-01-1947,Trunk Port to SEC,300,Enabled,,,,,Primary,,,,
"""128988195950366298185""",10.208.44.4,MB_MULUND_SW.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950366298193""",10.208.44.4,MB_MULUND_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950366298205""",10.208.44.4,MB_MULUND_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950634733569""",10.208.44.4,MB_MULUND_SW.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,**RTR Trunk**,300,Enabled,,,,,Primary,,,,
"""130289707275001008224""",10.208.62.4,MB_KANDIVILLI_SW.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Primary,,,,
"""130289707275001008238""",10.208.62.4,MB_KANDIVILLI_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""130289707275001008254""",10.208.62.4,MB_KANDIVILLI_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,\-----TATA 4 Mbps---,300,Enabled,,,,,Secondary,,,,
"""128988195950634733613""",10.208.65.4,MB_ANAND_SW.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Primary,,,,
"""128988195950634733623""",10.208.65.4,MB_ANAND_SW.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""128880987342713655866""",10.208.71.4,MB_KHARGAR_SW.federalbank.co.in,10.208.71.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""128880987342713655880""",10.208.71.4,MB_KHARGAR_SW.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Primary,,,,
"""130289707275269443633""",10.208.68.4,MB_AUNDH_SW.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489595""",10.208.70.4,MB_KALINA_SW.federalbank.co.in,10.208.70.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489607""",10.208.70.4,MB_KALINA_SW.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489615""",10.208.70.4,MB_KALINA_SW.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489629""",10.208.70.4,MB_KALINA_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""131206900977840951594""",10.208.82.245,MB-THANE-LUISWADI-SW3,,01-01-2009,UP,Ethernet,01-01-2009,STRING:,300,Enabled,,,,,Primary,,,,
"""131206900977840951624""",10.208.82.245,MB-THANE-LUISWADI-SW3,,01-01-2024,UP,Ethernet,01-01-2024,\--- UpLInk To 82.4 ---,300,Enabled,,,,,Primary,,,,
"""130759980120508731496""",10.208.72.4,MB_BADLAPUR_SW.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Primary,,,,
"""131348000950698643844""",10.208.69.4,MB_BILASPUR_SW01.federalbank.co.in,,Gi1/0/9,DOWN,Ethernet,GigabitEthernet1/0/9,STRING:,300,Enabled,,,,,Primary,,,,
"""123352528756948340760""",10.208.79.4,MB_VADODARA-WAGHODIA_SW.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,\--- Uplink to Router ----,300,Enabled,,,,,Primary,,,,
"""123352528756948340772""",10.208.79.4,MB_VADODARA-WAGHODIA_SW.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""123352528756948340796""",10.208.79.4,MB_VADODARA-WAGHODIA_SW.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,\---Vodafone 4MBPS---,300,Enabled,,,,,Primary,,,,
"""126917973213312979640""",10.208.66.4,MB_VAPI_SW-2.federalbank.co.in,,Gi1/0/5,DOWN,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Primary,,,,
"""126917973213312979654""",10.208.66.4,MB_VAPI_SW-2.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Primary,,,,
"""126917973213312979662""",10.208.66.4,MB_VAPI_SW-2.federalbank.co.in,,Gi1/0/16,DOWN,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489695""",10.208.80.4,MB_VADODARA_SW.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Primary,,,,
"""130935627942980489699""",10.208.80.4,MB_VADODARA_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""110134769592694739273""",10.208.75.4,MB_PUNE-PHURUSUNKI_SW.federalbank.co.in,10.208.75.4,Vl1,DOWN,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""110134769592694739297""",10.208.75.4,MB_PUNE-PHURUSUNKI_SW.federalbank.co.in,,Gi1/0/9,UP,Ethernet,GigabitEthernet1/0/9,STRING:,300,Enabled,,,,,Primary,,,,
"""110134769592694739319""",10.208.75.4,MB_PUNE-PHURUSUNKI_SW.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,STRING:,300,Enabled,,,,,Primary,,,,
"""129311323813313515751""",10.208.76.4,MB_SHIVANE_SW.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Primary,,,,
"""129311323813313515793""",10.208.76.4,MB_SHIVANE_SW.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,STRING:,300,Enabled,,,,,Primary,,,,
"""131206900977840951650""",10.208.81.4,MB_NANDALEV_SW.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Secondary,,,,
"""131206900977840951658""",10.208.81.4,MB_NANDALEV_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348000950698643906""",10.208.78.4,MB_AHMD-CHANDKEDA_SW.federalbank.co.in,10.208.78.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348000950698643918""",10.208.78.4,MB_AHMD-CHANDKEDA_SW.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Primary,,,,
"""131348000950698643928""",10.208.78.4,MB_AHMD-CHANDKEDA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348124133581918208""",10.208.78.4,MB_AHMD-CHANDKEDA_SW.federalbank.co.in,,Gi1/0/21,UP,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Secondary,,,,
"""127438894381201887446""",10.208.77.4,MB_PUNE_SW.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""127438894381201887478""",10.208.77.4,MB_PUNE_SW.federalbank.co.in,,Gi1/0/17,UP,Ethernet,GigabitEthernet1/0/17,STRING:,300,Enabled,,,,,Secondary,,,,
"""126917973213312979718""",10.208.82.240,MB_THANE-LUISWADI_SW2.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Secondary,,,,
"""126917973213312979726""",10.208.82.240,MB_THANE-LUISWADI_SW2.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Secondary,,,,
"""130759980120508731580""",10.208.84.4,MB_SURAT-ADAJAN_SW.federalbank.co.in,,Gi1/0/1,DOWN,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130759980120508731594""",10.208.84.4,MB_SURAT-ADAJAN_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""130759980120508731606""",10.208.84.4,MB_SURAT-ADAJAN_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""130759980120508731618""",10.208.84.4,MB_SURAT-ADAJAN_SW.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,STRING:,300,Enabled,,,,,Primary,,,,
"""130935665221954441222""",10.208.60.4,MB-PUNE-RTL-HUB-ARUBA-SW,,01-01-2001,UP,Ethernet,01-01-2001,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935665221954441242""",10.208.60.4,MB-PUNE-RTL-HUB-ARUBA-SW,,01-01-2011,UP,Ethernet,01-01-2011,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988195950634733707""",10.208.86.4,MB_SANAND_SW.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988195950634733725""",10.208.86.4,MB_SANAND_SW.federalbank.co.in,,Gi1/0/16,UP,Ethernet,GigabitEthernet1/0/16,\---BSNL 4 Mbps---,300,Enabled,,,,,Secondary,,,,
"""131206900977840951814""",10.209.0.10,DLH_GKII_PRI.federalbank.co.in,10.239.4.201,Gi0/1,UP,Ethernet,GigabitEthernet0/1,\--Airtel 10 Mbps---,300,Enabled,Airtel,,,,Primary,,,,
"""128880987342713656015""",10.208.90.4,MB_ANDHERI_SW.federalbank.co.in,,Gi1/0/21,DOWN,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Primary,,,,
"""128880987342713656017""",10.208.90.4,MB_ANDHERI_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,STRING:,300,Enabled,,,,,Secondary,,,,
"""128880987342713656021""",10.208.90.4,MB_ANDHERI_SW.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,\--- TATA 4 Mbps ---,300,Enabled,,,,,Secondary,,,,
"""130759980120508731658""",10.208.87.4,MB_PALSANA_SW.federalbank.co.in,10.208.87.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""131257040529133670462""",10.208.92.4,MB_BHUPENDRA_SW.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,,300,Enabled,,,,,Secondary,,,,
"""130935665221954441344""",10.209.0.156,DLH_AGRA_EXT_SINGLE.federalbank.co.in,10.235.6.74,Gi0/0.953,UP,L2 VLAN,GigabitEthernet0/0.953,\--- SIFY 2 Mbps ---,300,Enabled,Sify,,,,Primary,,,,
"""126917973213312979798""",10.209.0.148,DLH_GURUKUL_NILGHORI_EXT.federalbank.co.in,10.237.3.202,Gi0/5,UP,Ethernet,GigabitEthernet0/5,\--- VODAFONE 2 Mbps ---,300,Enabled,Vodafone,,,,Primary,,,,
"""128988195950634733773""",10.209.0.158,DLH_NEWDELHI_CREDITHUB_SINGLE.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Secondary,,,,
"""129311323813313515908""",10.208.88.4,MB_CHIPLUN_SW.federalbank.co.in,10.208.88.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""129311323813313515928""",10.208.88.4,MB_CHIPLUN_SW.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311323813313515960""",10.208.88.4,MB_CHIPLUN_SW.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289777066877390959""",10.209.34.4,DLH_NIRMAN-VIHAR_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289777066877390973""",10.209.34.4,DLH_NIRMAN-VIHAR_SW.federalbank.co.in,,Gi1/0/13,UP,Ethernet,GigabitEthernet1/0/13,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289777066877391373""",10.209.44.4,DLH_RAJOURIGARDENS_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,\--- To Pri ---,300,Enabled,,,,,Secondary,,,,
"""130289777067145826421""",10.209.38.4,DLH_AMRITSAR_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173693""",10.209.67.4,DLH_KIRTINAGAR_SW.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173709""",10.209.67.4,DLH_KIRTINAGAR_SW.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173763""",10.209.68.4,DLH_MANDI-GOBINDGARH_SW.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173769""",10.209.68.4,DLH_MANDI-GOBINDGARH_SW.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173854""",10.209.76.4,DLH_FEROZPUR-LUDHIYANA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""127439628499292262449""",10.209.73.4,DLH_LUDHINA_URBAN_SW.federalbank.co.in,,Gi1/0/10,UP,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348124133850353886""",10.209.83.4,DLH_KHARAR_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348124133850353904""",10.209.83.4,DLH_KHARAR_SW.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173917""",10.209.88.4,DLH_HAUZKAS_SW.federalbank.co.in,10.209.88.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""129311859629274173937""",10.209.88.4,DLH_HAUZKAS_SW.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457611""",10.209.87.4,VIKAS_NAGAR_SWITCH.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457631""",10.209.87.4,VIKAS_NAGAR_SWITCH.federalbank.co.in,,Gi1/0/18,DOWN,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457657""",10.209.87.4,VIKAS_NAGAR_SWITCH.federalbank.co.in,10.209.87.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""126918641353994801178""",10.209.92.4,DLH_KAPURTHALA_SW.federalbank.co.in,,Gi1/0/6,DOWN,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""126918641353994801188""",10.209.92.4,DLH_KAPURTHALA_SW.federalbank.co.in,,Gi1/0/11,DOWN,Ethernet,GigabitEthernet1/0/11,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894607""",10.209.82.4,DLH_KALKA_SW.federalbank.co.in,10.209.82.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894645""",10.209.82.4,DLH_KALKA_SW.federalbank.co.in,,Gi1/0/16,DOWN,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Secondary,,,,
