CI ID,Node IP Address,Node Hostname,Resource IP Address,Resource Name,Operational Status,Resource Type,Resource Description,Resource Alias,Poll Period,Polling,Tags,Bandwidth Configured,Link Id,Link Name,Link Mode,ISP Name,Link Bundle Name,Link Bundle Capacity (Mbps),Requesters
"""131260773738061238951""",10.200.111.246,ALW_FEDSERV-THAPASYA-OP-SW12_SWITCH.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""131260773738061238965""",10.200.111.246,ALW_FEDSERV-THAPASYA-OP-SW12_SWITCH.federalbank.co.in,,Gi1/0/19,UP,Ethernet,GigabitEthernet1/0/19,STRING:,300,Enabled,,,,,Secondary,,,,
"""131260773738061238967""",10.200.111.246,ALW_FEDSERV-THAPASYA-OP-SW12_SWITCH.federalbank.co.in,,Gi1/0/20,DOWN,Ethernet,GigabitEthernet1/0/20,STRING:,300,Enabled,,,,,Primary,,,,
"""128884815234463699284""",10.200.111.248,ALW_FEDSERV-THAPASYA-OP-SW15_SWITCH.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""128991977182396944574""",10.200.130.27,ALW_METRO_SW07.federalbank.co.in,,Gi1/0/48,UP,Ethernet,GigabitEthernet1/0/48,\--- Uplink to Metro_Core_SW ---,300,Enabled,,,,,Secondary,,,,
"""129334608118710013972""",10.200.130.31,ALW_METRO_SW11.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,STRING:,300,Enabled,,,,,Secondary,,,,
"""128991977182396944590""",10.200.130.27,ALW_METRO_SW07.federalbank.co.in,10.200.130.27,Vl130,UP,Prop Virtual,Vlan130,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319193""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319203""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319215""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319221""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/15,UP,Ethernet,GigabitEthernet1/0/15,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319233""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/21,UP,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319255""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/32,UP,Ethernet,GigabitEthernet1/0/32,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319269""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/39,UP,Ethernet,GigabitEthernet1/0/39,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319275""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/42,UP,Ethernet,GigabitEthernet1/0/42,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138566379486319281""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,,Gi1/0/45,UP,Ethernet,GigabitEthernet1/0/45,STRING:,300,Enabled,,,,,Secondary,,,,
"""110158078570530869259""",10.200.137.4,ALW_FEDSERV-THAPASYA-TECH_SUPPORT_SWITCH.federalbank.co.in,10.200.137.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293492566312620478""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293492566312620480""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Primary,,,,
"""130293492566312620484""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293492566312620486""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""130293492566312620490""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/10,UP,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293492566312620498""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293492566312620506""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/18,UP,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293492566312620514""",10.200.138.241,ALW_FEDSERV_TMFP_SW3.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,STRING:,300,Enabled,,,,,Secondary,,,,
"""130939412685610029699""",10.200.130.30,ALW_METRO_SW10.federalbank.co.in,,Gi1/0/10,DOWN,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Secondary,,,,
"""130939412685610029725""",10.200.130.30,ALW_METRO_SW10.federalbank.co.in,,Gi1/0/23,DOWN,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Secondary,,,,
"""130939412685610029773""",10.200.130.30,ALW_METRO_SW10.federalbank.co.in,,Gi1/0/47,UP,Ethernet,GigabitEthernet1/0/47,\--- uplink to CoreSW ---,300,Enabled,,,,,Secondary,,,,
"""131230203774145401024""",10.200.138.4,ALW_FEDSERV-THAPASYA-TMFP-SW1_SWITCH.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Secondary,,,,
"""131230203774145401044""",10.200.138.4,ALW_FEDSERV-THAPASYA-TMFP-SW1_SWITCH.federalbank.co.in,,Gi1/0/11,UP,Ethernet,GigabitEthernet1/0/11,STRING:,300,Enabled,,,,,Secondary,,,,
"""131230203774145401050""",10.200.138.4,ALW_FEDSERV-THAPASYA-TMFP-SW1_SWITCH.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""131230203774145401056""",10.200.138.4,ALW_FEDSERV-THAPASYA-TMFP-SW1_SWITCH.federalbank.co.in,,Gi1/0/17,UP,Ethernet,GigabitEthernet1/0/17,STRING:,300,Enabled,,,,,Secondary,,,,
"""131230203774145401066""",10.200.138.4,ALW_FEDSERV-THAPASYA-TMFP-SW1_SWITCH.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,STRING:,300,Enabled,,,,,Secondary,,,,
"""131230203774145401074""",10.200.138.4,ALW_FEDSERV-THAPASYA-TMFP-SW1_SWITCH.federalbank.co.in,,Gi1/0/26,UP,Ethernet,GigabitEthernet1/0/26,STRING:,300,Enabled,,,,,Secondary,,,,
"""130958957465792679971""",10.208.201.4,MB_JUNAGADH_SWITCH.federalbank.co.in,,Gi1/0/18,UP,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""126941316622828179853""",10.208.206.4,MB_NAGPUR__WARDHAROAD_SWITCH.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Secondary,,,,
"""126941316622828179905""",10.208.206.4,MB_NAGPUR__WARDHAROAD_SWITCH.federalbank.co.in,10.208.206.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""129334637922293387332""",10.208.208.89,MB_BKC-NEWOFFICE-F5-SW40_SWITCH.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""129334637922293387350""",10.208.208.89,MB_BKC-NEWOFFICE-F5-SW40_SWITCH.federalbank.co.in,,Gi1/0/13,DOWN,Ethernet,GigabitEthernet1/0/13,STRING:,300,Enabled,,,,,Primary,,,,
"""130958957465792680115""",10.208.208.91,MB-BKC-TREASURY-F1-SW42.federalbank.co.in,,Gi1/0/45,DOWN,Ethernet,GigabitEthernet1/0/45,STRING:,300,Enabled,,,,,Secondary,,,,
"""129402753990484037774""",10.200.111.20,ALW-FEDSERV-THAPASYA-SW10.federalbank.co.in,10.200.111.20,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130783353023564354024""",10.202.0.64,TVM_MANGALAPURAM_SINGLE.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- Subinterface ---,300,Enabled,,,,,Secondary,,,,
"""130783353023564354037""",10.202.0.64,TVM_MANGALAPURAM_SINGLE.federalbank.co.in,10.202.64.1,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Airtel;Quadtri,,,,Secondary,,,,
"""131371468358335599026""",10.202.0.33,TVM-COTTON_HILL-SINGLE.federalbank.co.in,10.100.32.157,Gi0/0.982,DOWN,L2 VLAN,GigabitEthernet0/0.982,\--- BSNL 4 Mbps ---,300,Enabled,BSNL;Quadtri,,,,Secondary,,,,
"""128976912855457599723""",10.201.0.95,EKM_CHERANELOOR_ATM.federalbank.co.in,,Gi0/4,UP,Ethernet,GigabitEthernet0/4,\---- LAN ----,300,Enabled,,,,,Secondary,,,,
"""127530439500555620460""",10.203.0.73,THR-SREEKRISHNAPURAM-SINGLE.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,*** LAN****,300,Enabled,,,,,Secondary,,,,
"""130385574330018828464""",10.202.3.242,TVM-RO_2NDF-CCSC.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Secondary,,,,
"""131302800664141238472""",10.204.0.20,KKD_THALASSERY_SINGLE.federalbank.co.in,10.100.35.221,Gi0/1,UP,Ethernet,GigabitEthernet0/1,\----- BSNL 6 Mbps -----,300,Enabled,BSNL;Quadtri,,,,Secondary,,,,
"""123448384662499496317""",10.205.0.76,KTM_MANKULAM.federalbank.co.in,,Gi0/0.1,UP,L2 VLAN,GigabitEthernet0/0.1,\--- LAN ---,300,Enabled,,,,,Secondary,,,,
"""130855848192091623581""",10.205.0.71,KTM_THIRUVALLA-MUTHUR_SINGLE.federalbank.co.in,,Gi0/1,UP,Ethernet,GigabitEthernet0/1,\--- SIFY 4 Mbps ---,300,Enabled,,,,,Secondary,,,,
"""131443982492901576815""",10.205.0.80,KTM_Mangattukavala_ATM.federalbank.co.in,10.10.10.1,Vl1,UP,Prop Virtual,Vlan1,$ETH_LAN$,300,Enabled,,,,,Secondary,,,,
"""131027058473680507043""",10.206.0.58,ALP_THAMARAKKULAM_Single.federalbank.co.in,,Gi0/0.1,UP,L2 VLAN,GigabitEthernet0/0.1,\--- LAN ---,300,Enabled,,,,,Secondary,,,,
"""131352900093191655724""",10.206.0.77,ALP_NOORANAD_ATM.federalbank.co.in,10.206.77.1,BV1,UP,Ethernet,BVI1,\---- LAN ----,300,Enabled,Quadtri,,,,Secondary,,,,
"""110230667835617579175""",10.207.0.55,PTA-KADAMPANAD-SINGLE.federalbank.co.in,10.239.2.1,Gi0/0.973,UP,L2 VLAN,GigabitEthernet0/0.973,\---AIRTEL 4 Mbps----,300,Enabled,Airtel,,,,Secondary,,,,
"""131391977833538523316""",10.209.0.56,DLH_PATIALA_PRI.federalbank.co.in,10.209.56.1;10.209.56.2,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Quess,,,,Secondary,,,,
"""130424650056831340892""",10.210.0.36,BGR_HOSKOTE_SINGLE.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,*** LAN ***,300,Enabled,,,,,Primary,,,,
"""130424650056831340901""",10.210.0.36,BGR_HOSKOTE_SINGLE.federalbank.co.in,,Gi0/0.1,UP,L2 VLAN,GigabitEthernet0/0.1,\--- LAN on subinterface ---,300,Enabled,,,,,Primary,,,,
"""130424650056831340903""",10.210.0.36,BGR_HOSKOTE_SINGLE.federalbank.co.in,10.100.54.77,Gi0/0.982,UP,L2 VLAN,GigabitEthernet0/0.982,**** bsnl 4 Mbps ****,300,Enabled,BSNL;Quess,,,,Secondary,,,,
"""131391977833538523542""",10.210.0.44,BGR-VIGNAN_NAGAR-SINGLE.federalbank.co.in,10.239.10.18,Gi0/1,UP,Ethernet,GigabitEthernet0/1,\--- Airtel 4 Mbps ---,300,Enabled,Airtel,,,,Primary,,,,
"""131391977833538523586""",10.210.0.47,BGR_VIJAYANAGAR_SINGLE.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Primary,,,,
"""129123112961050677786""",10.210.0.57,BGR_NARASIMHARAJAPURAM_PRI.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,*** LAN ***,300,Enabled,,,,,Secondary,,,,
"""131345874137117626654""",10.210.0.85,BGR_HAVERI_SINGLE.federalbank.co.in,10.210.85.1,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Airtel;Quess,,,,Secondary,,,,
"""131183202263129657401""",10.211.0.17,CLT_BHAVANIPUR_PRI.federalbank.co.in,10.211.17.1;10.211.17.2,BV1,UP,Ethernet,BVI1,\--- LAN ---,300,Enabled,Quess,,,,Primary,,,,
"""129123112961050678020""",10.211.0.20,CLT-KOLKATTA-ZONAL-PRI.federalbank.co.in,,Gi0/0/0,UP,Ethernet,GigabitEthernet0/0/0,\--- LAN CLT_KOLKATA_RO_SW 10.211.20.240 ---,300,Enabled,,,,,Primary,,,,
"""130858211089287483423""",10.211.0.46,CLT_SORO.federalbank.co.in,,Gi0/0.1,UP,L2 VLAN,GigabitEthernet0/0.1,\--- LAN ---,300,Enabled,,,,,Primary,,,,
"""127345605080729522347""",10.208.254.197,MB-BHILAI-SEC-SIFY-020500000352,,2.in,UP,Ethernet,2.in,2.in,300,Enabled,,,,,Secondary,,,,
"""127345605080729522355""",10.208.254.197,MB-BHILAI-SEC-SIFY-020500000352,,s2.out,UP,Ethernet,s2.out,s2.out,300,Enabled,,,,,Secondary,,,,
"""127345605080729522363""",10.208.254.197,MB-BHILAI-SEC-SIFY-020500000352,,s0.wan2,DOWN,Ethernet,s0.wan2,s0.wan2,300,Enabled,,,,,Secondary,,,,
"""129376201935724482678""",10.208.0.188,MB-RAJKOT-RANCHHOD-NAGAR-PRI-BSNL-020500000409,,s0.wan2,DOWN,Ethernet,s0.wan2,s0.wan2,300,Enabled,,,,,Secondary,,,,
"""125189213762094108920""",10.209.0.111,DLH-SHAFIPUR-RANHOLA-PRI-TATA-020500001895,,sw0.wan1,DOWN,Ethernet,sw0.wan1,sw0.wan1,300,Enabled,,,,,Secondary,,,,
"""130985797015999352913""",10.209.0.120,DLH-BAJIDPUR-PRI-TATA-020500001870,,sw0.wan3,DOWN,Ethernet,sw0.wan3,sw0.wan3,300,Enabled,,,,,Secondary,,,,
"""129376202826124890117""",10.208.0.192,MB-PUNE-WAKAD-PRI-AIRTEL-020500000408,,s0.wan3,DOWN,Ethernet,s0.wan3,s0.wan3,300,Enabled,,,,,Secondary,,,,
"""130985797015999352983""",10.209.0.130,DLH-KALRON-PRI-SIFY-020500000228,,sw0.wan2,DOWN,Ethernet,sw0.wan2,sw0.wan2,300,Enabled,,,,,Secondary,,,,
"""129376202826124890181""",10.208.0.191,MB-PALANPUR-PRI-BSNL-020500000396,,s3.ipsw,UP,Ethernet,s3.ipsw,s3.ipsw,300,Enabled,,,,,Secondary,,,,
"""129376202826124890199""",10.208.0.191,MB-PALANPUR-PRI-BSNL-020500000396,,s0.wan0,DOWN,Ethernet,s0.wan0,s0.wan0,300,Enabled,,,,,Secondary,,,,
"""129376202826124890205""",10.208.0.191,MB-PALANPUR-PRI-BSNL-020500000396,,lan-dp,DOWN,Ethernet,lan-dp,lan-dp,300,Enabled,,,,,Secondary,,,,
"""127345605080729522457""",10.209.0.113,DLH-BHARWARA-PRI-AIRTEL-020500001882,,eth0,UP,Ethernet,eth0,eth0,300,Enabled,,,,,Secondary,,,,
"""127345605080729522469""",10.209.0.113,DLH-BHARWARA-PRI-AIRTEL-020500001882,10.239.2.209,wan0,UP,Ethernet,wan0,wan0,300,Enabled,,,,,Secondary,,,,
"""127345605080729522475""",10.209.0.113,DLH-BHARWARA-PRI-AIRTEL-020500001882,,wan3,UP,Ethernet,wan3,wan3,300,Enabled,,,,,Secondary,,,,
"""129376202826124890217""",10.208.254.122,MB-GONDAL-SEC-TATA-020500000232,,eth0,UP,Ethernet,eth0,eth0,300,Enabled,,,,,Secondary,,,,
"""129376202826124890229""",10.208.254.122,MB-GONDAL-SEC-TATA-020500000232,10.6.211.74,wan0,UP,Ethernet,wan0,wan0,300,Enabled,,,,,Secondary,,,,
"""127345605080729522543""",10.209.0.124,DLH-PUNDRI-PRI-AIRTEL-020500001867,10.239.1.141,wan0,UP,Ethernet,wan0,wan0,300,Enabled,,,,,Secondary,,,,
"""123308309196376642000""",10.213.0.14,CBE-THENI-PRI-BSNL-020500000411,,dummy0,DOWN,Ethernet,dummy0,dummy0,300,Enabled,,,,,Secondary,,,,
"""123308309196376642006""",10.213.0.14,CBE-THENI-PRI-BSNL-020500000411,,s2.in,UP,Ethernet,s2.in,s2.in,300,Enabled,,,,,Secondary,,,,
"""123308309196376642012""",10.213.0.14,CBE-THENI-PRI-BSNL-020500000411,,s2.out,UP,Ethernet,s2.out,s2.out,300,Enabled,,,,,Secondary,,,,
"""123308309196376642032""",10.213.0.14,CBE-THENI-PRI-BSNL-020500000411,,sw0.wan4,DOWN,Ethernet,sw0.wan4,sw0.wan4,300,Enabled,,,,,Secondary,,,,
"""130979322442726511138""",10.213.0.44,CBE-CHINNAOVULAPURAM-PRI-SIFY-020500000294,,wan3,UP,Ethernet,wan3,wan3,300,Enabled,,,,,Secondary,,,,
"""130979322442726511146""",10.213.0.44,CBE-CHINNAOVULAPURAM-PRI-SIFY-020500000294,,2.in,UP,Ethernet,2.in,2.in,300,Enabled,,,,,Secondary,,,,
"""128099854451351752879""",10.213.254.83,CBE-GOBICHETTIPALAYAM-SEC-AIRTEL-020500000297,,2.in,UP,Ethernet,2.in,2.in,300,Enabled,,,,,Secondary,,,,
"""130985811276901388309""",10.250.1.100,DC-HUB-1,,2.out,UP,Ethernet,2.out,2.out,300,Enabled,,,,,Secondary,,,,
"""130985811276901388317""",10.250.1.100,DC-HUB-1,10.250.254.2,wan0.260,UP,Ethernet,wan0.260,wan0.260,300,Enabled,,,,,Secondary,,,,
"""130985811276901388383""",10.250.1.100,DC-HUB-1,,sw0.wan0.267,DOWN,Ethernet,sw0.wan0.267,sw0.wan0.267,300,Enabled,,,,,Secondary,,,,
"""130899535424484544523""",10.209.0.198,DLH-SECTOR-82-PRI-BSNL,,vni-0/0,DOWN,Ethernet,vni-0/0,STRING:,300,Enabled,,,,,Secondary,,,,
"""130979348101666443390""",10.212.254.209,CHN-ARURPATTI-THARAMANGALAM-SEC-AIRTEL,,vni-0/1,DOWN,Ethernet,vni-0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""3450699961640947870""",10.212.254.213,CHN-BOMMAHALLI-KARIMANGALAM-SEC-JIO,172.16.255.2,vni-0/2.1,UP,Ethernet,vni-0/2.1,WAN interface - Failover: MPLS_BSNL,300,Enabled,,,,,Secondary,,,,
"""3450699961640947880""",10.212.254.213,CHN-BOMMAHALLI-KARIMANGALAM-SEC-JIO,,vni-0/2.0,UP,Ethernet,vni-0/2.0,STRING:,300,Enabled,,,,,Secondary,,,,
"""3450699961640947898""",10.212.254.213,CHN-BOMMAHALLI-KARIMANGALAM-SEC-JIO,169.254.7.210,tvi-0/2602.0,UP,Tunnel,tvi-0/2602.0,STRING:,300,Enabled,,,,,Secondary,,,,
"""131089373666699382926""",10.212.254.218,CHN-MAMMUDI-THALAIVASAL-SEC-AIRTEL,,vni-0/2,UP,Ethernet,vni-0/2,STRING:,300,Enabled,,,,,Secondary,,,,
"""131089373666699382928""",10.212.254.218,CHN-MAMMUDI-THALAIVASAL-SEC-AIRTEL,172.16.255.2,vni-0/2.1,UP,Ethernet,vni-0/2.1,WAN interface - Failover: MPLS_BSNL,300,Enabled,,,,,Primary,,,,
"""131089373666699382932""",10.212.254.218,CHN-MAMMUDI-THALAIVASAL-SEC-AIRTEL,10.239.17.129,vni-0/0.0,UP,Ethernet,vni-0/0.0,WAN interface: MPLS_AIRTEL,300,Enabled,,,,,Secondary,,,,
"""131089373666699382942""",10.212.254.218,CHN-MAMMUDI-THALAIVASAL-SEC-AIRTEL,,vni-0/3,UP,Ethernet,vni-0/3,STRING:,300,Enabled,,,,,Secondary,,,,
"""131089373666699382960""",10.212.254.218,CHN-MAMMUDI-THALAIVASAL-SEC-AIRTEL,169.254.7.211,tvi-0/2603.0,UP,Tunnel,tvi-0/2603.0,STRING:,300,Enabled,,,,,Secondary,,,,
"""130985835550982803822""",10.212.254.219,CHN-MITTAHALLI-KAVERIPATTINAM-SEC-AIRTEL,10.239.17.133,vni-0/0.0,UP,Ethernet,vni-0/0.0,WAN interface: MPLS_AIRTEL,300,Enabled,,,,,Secondary,,,,
"""130985835550982803832""",10.212.254.219,CHN-MITTAHALLI-KAVERIPATTINAM-SEC-AIRTEL,,vni-0/3,UP,Ethernet,vni-0/3,STRING:,300,Enabled,,,,,Secondary,,,,
"""127345646461128806574""",10.212.254.217,CHN-MANAKUDI-SEC-JIO,,vni-0/2,UP,Ethernet,vni-0/2,STRING:,300,Enabled,,,,,Secondary,,,,
"""127345646461128806582""",10.212.254.217,CHN-MANAKUDI-SEC-JIO,,vni-0/1,DOWN,Ethernet,vni-0/1,STRING:,300,Enabled,,,,,Secondary,,,,
"""127345646461128806590""",10.212.254.217,CHN-MANAKUDI-SEC-JIO,,vni-0/3,UP,Ethernet,vni-0/3,STRING:,300,Enabled,,,,,Secondary,,,,
"""123308345689908449318""",10.212.254.42,CHN-KULASEKHARAM-SEC-VODAFONE,172.16.255.2,vni-0/2.2,UP,Ethernet,vni-0/2.2,WAN interface - Failover: MPLS_VODA,300,Enabled,,,,,Secondary,,,,
"""131089373666699383072""",10.214.0.135,HYD-VENGAL-RAO-NAGAR-PRI-BSNL,169.254.7.235,tvi-0/2627.0,UP,Tunnel,tvi-0/2627.0,STRING:,300,Enabled,,,,,Secondary,,,,
"""125189240295865192894""",10.214.0.137,HYD-HINDUPUR-PRI-BSNL,10.109.110.85,vni-0/0.0,UP,Ethernet,vni-0/0.0,WAN interface: MPLS_BSNL,300,Enabled,,,,,Secondary,,,,
"""129493313520875344010""",10.214.254.139,HYD-KAZIPET-SEC-AIRTEL,,vni-0/0,UP,Ethernet,vni-0/0,STRING:,300,Enabled,,,,,Secondary,,,,
"""129376218318071927112""",10.214.254.135,HYD-VENGAL-RAO-NAGAR-SEC-SIFY,10.214.135.3,vni-0/3.0,UP,Ethernet,vni-0/3.0,LAN interface: LAN,300,Enabled,,,,,Secondary,,,,
"""129376218318071927132""",10.214.254.135,HYD-VENGAL-RAO-NAGAR-SEC-SIFY,169.254.7.234,tvi-0/2626.0,UP,Tunnel,tvi-0/2626.0,STRING:,300,Enabled,,,,,Secondary,,,,
"""131964252959286497605""",10.10.250.6,DC-CORE-SWITCH.federalbank.co.in,,Hu2/0/52,UP,Ethernet,HundredGigE2/0/52,STRING:,300,Enabled,,,,,Secondary,,,,
"""132007319772379222094""",10.209.43.4,DLH_UDAIPUR_SWITCH.federalbank.co.in,,Gi1/0/15,UP,Ethernet,GigabitEthernet1/0/15,STRING:,300,Enabled,,,,,Secondary,,,,
"""131850946876221165599""",10.250.7.4,dcnacswm2,10.250.7.4,eth0,UP,Ethernet,eth0,STRING:,300,Enabled,,,,,Secondary,,,,
"""131780632527267434623""",10.203.0.13,THR-IRINJALAKUDA-SINGLE.federalbank.co.in,10.203.13.1;10.203.45.1,BV1,UP,Ethernet,BVI1,*** LAN ***,300,Enabled,,,,,Primary,,,,
"""131985040956407681357""",10.204.0.64,KKD_VALANCHERY_SINGLE.federalbank.co.in,,Gi0/0.1,UP,L2 VLAN,GigabitEthernet0/0.1,\--- LAN on subinterface ---,300,Enabled,,,,,Primary,,,,
"""131989722601756823927""",10.204.0.73,KKD-TIRUR-SINGLE.federalbank.co.in,,Gi0/1,UP,Ethernet,GigabitEthernet0/1,**** SIFY 4 Mbps ****,300,Enabled,,,,,Primary,,,,
"""131986800790803058693""",10.250.1.200,DC-EC-HUB-1,10.250.254.84,twan0.265,UP,Ethernet,twan0.265,STRING:,300,Enabled,,,,,Primary,,,,
"""132005418209431785481""",10.251.1.201,DR-EC-HUB-2,127.0.0.1,lo,UP,Loop back,lo,STRING:,300,Enabled,,,,,Secondary,,,,
"""132012463608285892648""",10.200.254.86,ALW-ELENTHIKKARA-SEC-AIRTEL-020500000378,,lan-dp,DOWN,Ethernet,lan-dp,lan-dp,300,Enabled,,,,,Primary,,,,
"""132012463608285892699""",10.214.254.57,HYD-KADAPA-SEC-AIRTEL-020500001851,,s2.out,UP,Ethernet,s2.out,s2.out,300,Enabled,,,,,Primary,,,,
"""131927398796254777375""",10.200.0.56,ALW-VENGOOR-PRI-BSNL-020500000627,,dummy1,DOWN,Ethernet,dummy1,dummy1,300,Enabled,,,,,Primary,,,,
"""131927398796254777383""",10.200.0.56,ALW-VENGOOR-PRI-BSNL-020500000627,,2.out,UP,Ethernet,2.out,2.out,300,Enabled,,,,,Secondary,,,,
"""131927398796254777495""",10.201.69.4,EKM_PUKATTUPADI_switch.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,STRING:,300,Enabled,,,,,Secondary,,,,
"""131927398796254777497""",10.201.69.4,EKM_PUKATTUPADI_switch.federalbank.co.in,,Gi1/0/21,DOWN,Ethernet,GigabitEthernet1/0/21,\--- TO SEC ---,300,Enabled,,,,,Primary,,,,
"""110601468311910748175""",10.200.109.240,ALW_THAPASYA_ATM-CARD_SW12.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Primary,,,,
"""121273760749204803602""",10.201.207.243,EKM_CAD_ACCESSPOINT_SW.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,\--- ACCESS POINTS---,300,Enabled,,,,,Primary,,,,
"""121273760749204803610""",10.201.207.243,EKM_CAD_ACCESSPOINT_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,\--- ACCESS POINTS---,300,Enabled,,,,,Secondary,,,,
